interval;a5_1@1;a5_1@2;a5_1@3;a5_1@4;a5_1@5;a5_1@6;a5_1@7;a5_1@8;a5_1@9;a5_1@10;a51_1@1;a51_1@2;a51_1@3;a51_1@4;a51_1@5;a51_1@6;a51_1@7;a51_1@8;a51_1@9;a6from_1;a6to_1;a7_1@1;a7_1@2;a7_1@3;a7_1@4;a7_1@5;a7_1@6;a7_1@8;a7_1@9;a7_1@10;a7_1@11;a7_1@12;a7_1@13;a7_1@14;a7_1@15;a7_1@16;a7_1@17;a7_1@18;a7_1@19;a7_1@20;a7_1@21;a7_1@22;a7_1@23;a7_1@24;a7_1@25;a7_1@7;a7_1@98;a8_1;a91_1@2;transport;InterviewID
2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;45;6;4080295
3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;35;4;4080295
3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;35;4;4080295
4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;6;4080295
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;40; ;4080317
2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;50; ;4080317
4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;20;6;4080317
4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;59;6;4080317
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;98;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;4080346
2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;9;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;6;4080420
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;30;6;4080420
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;1;4080467
3;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;2;4080467
3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;14;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;4;4080467
1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20; ;4080481
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20; ;4080481
4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;4;4080481
3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;30;6;4080522
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;6;4080575
3;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;7;4080575
2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;10; ;4080680
2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;10; ;4080680
4;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;10; ;4080680
4;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;50; ;4080680
2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;6;4080730
2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;6;4080730
2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;6;4080730
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;6;4080730
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1; ;6;4080730
4;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;6;4080730
4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;6;4080730
4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;10;6;4080730
2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;50;6;4080736
4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;6;4080736
2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50;1;4080830
2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;27;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;1;4080830
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;20;1;4080830
4;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50;1;4080830
1;0;0;0;0;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1; ;4080841
2;1;1;1;1;1;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2; ;4080841
3;1;1;1;1;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25; ;4080841
4;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;4;4080841
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;24;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;40;6;4080845
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;6;4080845
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;6;4080845
4;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;6;4080845
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20; ;4080853
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ; ;4080853
3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;15;9;4080853
3;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;25;2;4080853
4;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;15;9;4080853
2;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;16;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32;6;4080881
3;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;39;6;4080881
1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;36; ;4080889
1;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;2;11;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;21; ;4080889
1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;11;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;10;9;4080889
2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;15;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;10;6;4080889
2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;34;9;4080889
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;21;6;4080889
3;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;11;15;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;23;7;4080889
3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;4;7;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;22;9;4080889
4;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;21; ;4080889
4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8;4;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;1;4080889
4;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;6;16;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;2;4080889
3;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;19;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;50;4;4080900
3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;19;2;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;25;4;4080900
4;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;98;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;4;4080900
4;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;98;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;15;2;4080900
2;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;20; ;4080948
2;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20; ;4080948
2;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30; ;4080948
3;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;7;4080948
3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;8; ;7;4080948
4;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;30; ;4080948
4;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20; ;4080948
4;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;20; ;4080948
2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;1;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;38; ;4080956
4;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;20;21;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;0;1;0;1;1;0;0;1;0;0;8; ; ;4080956
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0; ;4081001
3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;4081001
4;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0; ;4081001
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45; ;4081002
2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45;4;4081002
3;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;21;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;35; ;4081002
3;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;21;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;35; ;4081002
3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45;4;4081002
4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;20;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;9;4081002
4;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;9;4081002
1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;45;6;4081123
2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;55;3;4081123
3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;13;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;45;4;4081123
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;6;4081123
2;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2; ;4081136
2;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;2; ;4081136
2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1; ;6;4081136
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1; ;6;4081136
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1; ;6;4081136
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1; ;6;4081136
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;15;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;6;4081136
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1; ;6;4081136
4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2; ;6;4081136
2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;18;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;1;4081187
3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;18;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;1;4081187
2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;4;4081270
3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;4;4081270
3;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0; ;4081270
4;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;19;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0; ;4081270
4;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;19;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0; ;4081270
2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;5;4081283
2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;5;4081283
3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;14;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1; ;6;4081283
3;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;14;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1; ;6;4081283
2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;4081308
3;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;4081308
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;40; ;4081318
4;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;40; ;4081318
2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;55;4;4081396
3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;1;0;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;1;55;4;4081396
2;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;55; ;4081412
2;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;15; ;4081412
2;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;28;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0; ;4081412
3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;8;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15;4;4081412
3;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;8;2;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;25;4;4081412
3;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0; ;4081412
2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;23;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;6;4081428
2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;28;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45;6;4081428
3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;28;23;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45;6;4081428
3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;23;17;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;20;6;4081428
